UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
3404533,03/12/2016,21:26,MANHATTAN,10013.0,40.7213532,-74.0046358,"(40.7213532, -74.0046358)",CANAL STREET,WEST BROADWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3405038,03/12/2016,21:25,STATEN ISLAND,10305.0,40.5847883,-74.0884973,"(40.5847883, -74.0884973)",SEAVIEW AVENUE,MASON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404879,03/12/2016,21:20,QUEENS,11040.0,40.7496086,-73.7070746,"(40.7496086, -73.7070746)",UNION TURNPIKE,266 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404073,03/12/2016,21:20,MANHATTAN,10037.0,40.812739,-73.9376183,"(40.812739, -73.9376183)",5 AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404045,03/12/2016,21:19,MANHATTAN,10075.0,40.7713904,-73.9504303,"(40.7713904, -73.9504303)",EAST 79 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inexperience,,,,LIVERY VEHICLE,PASSENGER VEHICLE,,,
3404728,03/12/2016,21:15,BROOKLYN,11234.0,40.611605499999996,-73.9197042,"(40.6116055, -73.9197042)",AVENUE U,EAST 55 STREET,,1,0,0,0,0,0,1,0,Outside Car Distraction,,,,,SPORT UTILITY / STATION WAGON,,,,
3403979,03/12/2016,21:15,MANHATTAN,10010.0,40.7422352,-73.9932914,"(40.7422352, -73.9932914)",WEST 22 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404490,03/12/2016,11:30,STATEN ISLAND,10310.0,40.6319646,-74.1227934,"(40.6319646, -74.1227934)",CARY AVENUE,TAYLOR STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404901,03/12/2016,21:10,,,,,,BORDEN AVENUE,VANDAM STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404909,03/12/2016,21:10,QUEENS,11355.0,40.751942299999996,-73.8322954,"(40.7519423, -73.8322954)",COLLEGE POINT BOULEVARD,FOWLER AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404353,03/12/2016,13:15,,,40.6924673,-73.8108147,"(40.6924673, -73.8108147)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,VAN,LIVERY VEHICLE,,,
3404821,03/12/2016,21:08,BROOKLYN,11221.0,40.6859719,-73.9266746,"(40.6859719, -73.9266746)",JEFFERSON AVENUE,PATCHEN AVENUE,,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,Unspecified,,,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
3404841,03/12/2016,21:05,,,40.7141086,-73.95320509999999,"(40.7141086, -73.9532051)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
3404638,03/12/2016,21:01,BRONX,10455.0,40.8160462,-73.91194300000001,"(40.8160462, -73.911943)",WESTCHESTER AVENUE,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404757,03/12/2016,21:00,BROOKLYN,11236.0,40.632206,-73.9095988,"(40.632206, -73.9095988)",EAST 80 STREET,AVENUE K,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404660,03/12/2016,21:00,,,,,,ROSEDALE AVENUE,CROSS BRONX EXPRESSWAY,,1,0,1,0,0,0,0,0,View Obstructed/Limited,,,,,SPORT UTILITY / STATION WAGON,,,,
3405019,03/12/2016,21:00,,,40.7675706,-73.88484790000001,"(40.7675706, -73.8848479)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,OTHER,,,
3404679,03/12/2016,21:00,BRONX,10452.0,40.8442372,-73.92362320000001,"(40.8442372, -73.9236232)",UNIVERSITY AVENUE,OGDEN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404819,03/12/2016,20:55,BROOKLYN,11233.0,40.681934399999996,-73.9225436,"(40.6819344, -73.9225436)",BAINBRIDGE STREET,RALPH AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404842,03/12/2016,20:50,BROOKLYN,11249.0,40.7107238,-73.96765570000001,"(40.7107238, -73.9676557)",DUNHAM PLACE,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404377,03/12/2016,10:30,QUEENS,11429.0,40.7034339,-73.740502,"(40.7034339, -73.740502)",SPRINGFIELD BOULEVARD,MURDOCK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,TAXI,,,
3404932,03/12/2016,20:45,,,,,,SPRINGFIELD BOULEVARD,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404148,03/12/2016,11:30,,,40.8875929,-73.8152457,"(40.8875929, -73.8152457)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404499,03/12/2016,5:00,,,,,,,,52 HARBOR ROAD,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404528,03/12/2016,11:31,MANHATTAN,10007.0,40.715237200000004,-74.0133794,"(40.7152372, -74.0133794)",WEST STREET,MURRAY STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,OTHER,PASSENGER VEHICLE,,,
3404103,03/12/2016,11:35,BRONX,10455.0,40.8160462,-73.91194300000001,"(40.8160462, -73.911943)",WESTCHESTER AVENUE,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404813,03/12/2016,11:35,BROOKLYN,11216.0,40.680859000000005,-73.9544023,"(40.680859, -73.9544023)",FULTON STREET,SPENCER PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,TAXI,UNKNOWN,,,
3404780,03/12/2016,20:40,BROOKLYN,11233.0,40.6739216,-73.9101119,"(40.6739216, -73.9101119)",EASTERN PARKWAY,BERGEN STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404493,03/12/2016,20:35,STATEN ISLAND,10310.0,40.634747600000004,-74.1122528,"(40.6347476, -74.1122528)",CASTLETON AVENUE,BEMENT AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Electronic Device,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404900,03/12/2016,20:34,QUEENS,11377.0,40.73996629999999,-73.89423149999999,"(40.7399663, -73.8942315)",QUEENS BOULEVARD,70 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404934,03/12/2016,20:30,,,40.7591492,-73.7359046,"(40.7591492, -73.7359046)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404097,03/12/2016,11:37,MANHATTAN,10034.0,40.866062299999996,-73.922499,"(40.8660623, -73.922499)",VERMILYEA AVENUE,WEST 204 STREET,,1,0,1,0,0,0,0,0,Other Electronic Device,,,,,UNKNOWN,,,,
3404120,03/12/2016,11:40,BRONX,10457.0,40.83647979999999,-73.897728,"(40.8364798, -73.897728)",CROTONA AVENUE,CLAREMONT PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,AMBULANCE,SPORT UTILITY / STATION WAGON,,,
3404519,03/12/2016,9:41,STATEN ISLAND,10309.0,40.52945510000001,-74.2109969,"(40.5294551, -74.2109969)",DRUMGOOLE ROAD EAST,MAGUIRE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404419,03/12/2016,9:45,QUEENS,11377.0,40.743762,-73.90002840000001,"(40.743762, -73.9000284)",65 STREET,WOODSIDE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404928,03/12/2016,9:49,,,40.749945200000006,-73.7546079,"(40.7499452, -73.7546079)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404729,03/12/2016,11:40,BROOKLYN,11234.0,40.6320672,-73.91860240000001,"(40.6320672, -73.9186024)",RALPH AVENUE,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404157,03/12/2016,4:35,BRONX,10467.0,40.8844875,-73.8656593,"(40.8844875, -73.8656593)",EAST 219 STREET,CARPENTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404720,03/12/2016,4:45,BROOKLYN,11214.0,40.606821999999994,-74.00192679999999,"(40.606822, -74.0019268)",BAY 19 STREET,86 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,,,,
3404851,03/12/2016,20:30,QUEENS,11421.0,40.685894399999995,-73.8652337,"(40.6858944, -73.8652337)",75 STREET,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3403980,03/12/2016,20:30,MANHATTAN,10016.0,40.7443588,-73.98462990000002,"(40.7443588, -73.9846299)",EAST 29 STREET,PARK AVENUE SOUTH,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,PASSENGER VEHICLE,BICYCLE,,,
3404766,03/12/2016,20:30,BROOKLYN,11225.0,40.663303000000006,-73.960614,"(40.663303, -73.960614)",EMPIRE BOULEVARD,FRANKLIN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404057,03/12/2016,11:40,MANHATTAN,10029.0,40.7865414,-73.9504335,"(40.7865414, -73.9504335)",LEXINGTON AVENUE,EAST 97 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,FIRE TRUCK,SPORT UTILITY / STATION WAGON,,,
3404706,03/12/2016,20:28,BRONX,10469.0,40.8625976,-73.83152109999999,"(40.8625976, -73.8315211)",ELY AVENUE,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404532,03/12/2016,20:24,,,,,,CANAL STREET,HUDSON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,OTHER,,,
3404016,03/12/2016,20:20,MANHATTAN,10017.0,40.7511221,-73.97126340000001,"(40.7511221, -73.9712634)",2 AVENUE,EAST 44 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,TAXI,TAXI,,,
3404855,03/12/2016,20:19,QUEENS,11421.0,40.6969831,-73.8516985,"(40.6969831, -73.8516985)",94 STREET,85 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404437,03/12/2016,11:40,QUEENS,11354.0,40.7589625,-73.8298413,"(40.7589625, -73.8298413)",MAIN STREET,40 ROAD,,0,0,0,0,0,0,0,0,Oversized Vehicle,Oversized Vehicle,,,,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
3404044,03/12/2016,20:15,MANHATTAN,10021.0,40.7690642,-73.961111,"(40.7690642, -73.961111)",EAST 71 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404878,03/12/2016,20:13,QUEENS,11434.0,40.664724799999995,-73.7690638,"(40.6647248, -73.7690638)",GUY R BREWER BOULEVARD,145 DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,BICYCLE,,,
3404134,03/12/2016,4:50,,,,,,,,N/B E 165 ST JEROME AVENUE,1,0,0,0,0,0,1,0,Other Vehicular,Driver Inattention/Distraction,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404752,03/12/2016,4:55,BROOKLYN,11226.0,40.6508071,-73.94957209999998,"(40.6508071, -73.9495721)",CHURCH AVENUE,NOSTRAND AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404006,03/12/2016,5:01,MANHATTAN,10017.0,40.75009910000001,-73.97493440000001,"(40.7500991, -73.9749344)",EAST 41 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,SPORT UTILITY / STATION WAGON,,,,
3404035,03/12/2016,8:14,MANHATTAN,10028.0,40.7788145,-73.9560828,"(40.7788145, -73.9560828)",LEXINGTON AVENUE,EAST 85 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,TAXI,SPORT UTILITY / STATION WAGON,,,
3404690,03/12/2016,8:10,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404751,03/12/2016,8:05,BROOKLYN,11213.0,40.665917799999995,-73.92546390000001,"(40.6659178, -73.9254639)",ROCKAWAY PARKWAY,EAST NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,UNKNOWN,,,,
3404938,03/12/2016,20:10,,,,,,QUEENS BOULEVARD,72 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404981,03/12/2016,20:10,QUEENS,11103.0,40.7578475,-73.9166042,"(40.7578475, -73.9166042)",BROADWAY,43 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404877,03/12/2016,20:04,QUEENS,11422.0,40.6655588,-73.7298428,"(40.6655588, -73.7298428)",HOOK CREEK BOULEVARD,SUNRISE HIGHWAY,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405157,03/12/2016,11:40,QUEENS,11368.0,40.7398242,-73.8545261,"(40.7398242, -73.8545261)",WALDRON STREET,OTIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
3404180,03/12/2016,11:45,BRONX,10463.0,40.8816867,-73.9028226,"(40.8816867, -73.9028226)",BROADWAY,WEST 234 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,OTHER,UNKNOWN,,,
3404178,03/12/2016,8:30,,,,,,FORT INDEPENDENCE STREET,BAILEY AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,PASSENGER VEHICLE,,,,
3404929,03/12/2016,11:50,QUEENS,11362.0,40.764909100000004,-73.733584,"(40.7649091, -73.733584)",MORENCI LANE,CAMBRIA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404378,03/12/2016,11:50,,,,,,220 STREET,HEMPSTEAD AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404539,03/12/2016,20:00,MANHATTAN,10013.0,40.715633200000006,-73.99849209999999,"(40.7156332, -73.9984921)",MOTT STREET,BAYARD STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404439,03/12/2016,11:50,,,,,,COLLEGE POINT BOULEVARD,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404104,03/12/2016,11:50,BRONX,10455.0,40.8128559,-73.90724370000001,"(40.8128559, -73.9072437)",EAST 149 STREET,WALES AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,UNKNOWN,,,,
3403981,03/12/2016,20:00,MANHATTAN,10010.0,40.7429104,-73.9928041,"(40.7429104, -73.9928041)",AVENUE OF THE AMERICAS,WEST 23 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,SPORT UTILITY / STATION WAGON,TAXI,,,
3404863,03/12/2016,19:49,QUEENS,11385.0,40.713436,-73.9146686,"(40.713436, -73.9146686)",STARR STREET,METROPOLITAN AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,UNKNOWN,,,,
3404924,03/12/2016,19:46,QUEENS,11354.0,40.7589491,-73.83190959999999,"(40.7589491, -73.8319096)",ROOSEVELT AVENUE,PRINCE STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404241,03/12/2016,19:45,BROOKLYN,11236.0,40.6324369,-73.88817259999999,"(40.6324369, -73.8881726)",ROCKAWAY PARKWAY,SKIDMORE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404697,03/12/2016,19:40,BRONX,10470.0,40.903481,-73.8503406,"(40.903481, -73.8503406)",WHITE PLAINS ROAD,EAST 241 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3403983,03/12/2016,19:39,,,40.737712200000004,-73.9742567,"(40.7377122, -73.9742567)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,TAXI,,,,
3404678,03/12/2016,19:35,BRONX,10452.0,40.837154600000005,-73.9178491,"(40.8371546, -73.9178491)",EAST 169 STREET,WALTON AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,UNKNOWN,,,,
3404024,03/12/2016,11:55,MANHATTAN,10019.0,40.7656758,-73.9762353,"(40.7656758, -73.9762353)",CENTRAL PARK SOUTH,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,OTHER,,,
3404189,03/12/2016,19:30,,,40.8479686,-73.8714426,"(40.8479686, -73.8714426)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404996,03/12/2016,19:30,QUEENS,11102.0,40.7661526,-73.91977779999999,"(40.7661526, -73.9197778)",33 STREET,30 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404567,03/12/2016,19:30,MANHATTAN,10018.0,40.7534749,-73.9925287,"(40.7534749, -73.9925287)",8 AVENUE,WEST 36 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404372,03/12/2016,10:52,QUEENS,11422.0,40.6656136,-73.7356712,"(40.6656136, -73.7356712)",FRANCIS LEWIS BOULEVARD,SUNRISE HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404182,03/12/2016,11:59,BRONX,10463.0,40.8865285,-73.8997812,"(40.8865285, -73.8997812)",BROADWAY,WEST 240 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404328,03/12/2016,19:30,BROOKLYN,11249.0,40.7159289,-73.96191040000001,"(40.7159289, -73.9619104)",METROPOLITAN AVENUE,BERRY STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404578,03/12/2016,19:29,MANHATTAN,10022.0,40.756452100000004,-73.9703154,"(40.7564521, -73.9703154)",EAST 51 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404273,03/12/2016,19:25,BROOKLYN,11207.0,40.65927620000001,-73.8889963,"(40.6592762, -73.8889963)",LINDEN BOULEVARD,VERMONT STREET,,1,0,0,0,0,0,1,0,Prescription Medication,Unspecified,,,,SPORT UTILITY / STATION WAGON,OTHER,,,
3405108,03/12/2016,19:24,,,,,,,,,1,0,0,0,0,0,1,0,Physical Disability,Outside Car Distraction,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404383,03/12/2016,19:20,QUEENS,11413.0,40.666171899999995,-73.76263890000001,"(40.6661719, -73.7626389)",SOUTH CONDUIT AVENUE,182 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404486,03/12/2016,19:20,QUEENS,11368.0,40.7572274,-73.86950390000001,"(40.7572274, -73.8695039)",NORTHERN BOULEVARD,99 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404015,03/12/2016,19:17,,,40.7528917,-73.9637266,"(40.7528917, -73.9637266)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3405031,03/12/2016,19:15,,,,,,FOREST AVENUE,WILLOW ROAD WEST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3405036,03/12/2016,19:15,,,,,,ELDRIDGE AVENUE,FOREST AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404312,03/12/2016,19:15,BROOKLYN,11201.0,40.695993200000004,-73.983213,"(40.6959932, -73.983213)",TILLARY STREET,GOLD STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404626,03/12/2016,19:10,MANHATTAN,10030.0,40.820966,-73.9395652,"(40.820966, -73.9395652)",7 AVENUE,WEST 144 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404687,03/12/2016,19:08,BRONX,10468.0,40.862444200000006,-73.8971422,"(40.8624442, -73.8971422)",GRAND CONCOURSE,EAST FORDHAM ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,TAXI,,,
3404344,03/12/2016,19:05,QUEENS,11418.0,40.703227000000005,-73.8205377,"(40.703227, -73.8205377)",METROPOLITAN AVENUE,132 STREET,,1,0,0,0,0,0,1,0,Backing Unsafely,Driver Inattention/Distraction,Unspecified,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
3404529,03/12/2016,12:00,MANHATTAN,10006.0,40.7077575,-74.01564300000001,"(40.7077575, -74.015643)",JOSEPH P WARD STREET,WEST STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404749,03/12/2016,19:04,,,,,,REMSEN AVENUE,CLARENDON ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404446,03/12/2016,19:00,QUEENS,11357.0,40.7890198,-73.80212370000001,"(40.7890198, -73.8021237)",160 STREET,14 AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3405032,03/12/2016,19:00,,,,,,GRANDVIEW AVENUE,NETHERLAND AVENUE,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404585,03/12/2016,12:00,MANHATTAN,10036.0,40.7591997,-73.98461929999999,"(40.7591997, -73.9846193)",7 AVENUE,WEST 47 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,OTHER,LARGE COM VEH(6 OR MORE TIRES),,,
3404588,03/12/2016,12:00,MANHATTAN,10036.0,40.7591997,-73.98461929999999,"(40.7591997, -73.9846193)",7 AVENUE,WEST 47 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,OTHER,OTHER,,,
3404544,03/12/2016,19:00,MANHATTAN,10011.0,40.732928,-74.00006490000001,"(40.732928, -74.0000649)",WAVERLY PLACE,AVENUE OF THE AMERICAS,,1,0,1,0,0,0,0,0,Backing Unsafely,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404724,03/12/2016,19:00,BROOKLYN,11204.0,40.622596200000004,-73.994294,"(40.6225962, -73.994294)",64 STREET,16 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
